invoice_number,invoice_date,due_date,payment_date,vendor_id,po_number,gr_number,invoice_amount,tax_amount,total_amount,invoice_status,cost_centre,department,composite_risk_score,risk_tier,ml_component,rule_component,value_component,rule_triggered,rule_risk_score,full_explanation,tier_recommended_action,anomaly_flag,anomaly_type,iso_score,ae_score,ensemble_score,feat_amount_zscore,feat_invoice_to_po_ratio,feat_vendor_age_days,feat_days_to_payment,feat_after_hours,feat_no_po,feat_round_number,shap_explanation
INV0013523,2023-04-10 15:53:00,2023-05-10 00:00:00,2023-05-17 00:00:00,VEND0126,,,1000000.0,180000.0,1180000.0,Paid,CC004,,59.0,High,57.10903207916056,50.0,74.55053936442054,Maverick Buying,5.0,"Invoice INV0013523 for ₹1,000,000 from vendor VEND0126 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6973739350057796,24.91575970320029,0.4758661602788838,5.265823175113256,1.5,367,36.0,0,1,1,No single dominant risk factor identified.
INV0013528,2023-01-16 13:52:00,2023-02-13 00:00:00,2023-02-15 00:00:00,VEND0140,,,500000.0,90000.0,590000.0,Paid,CC019,,55.5,High,54.62011292722663,50.0,64.6602635882226,Maverick Buying,5.0,"Invoice INV0013528 for ₹500,000 from vendor VEND0140 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6833497322506218,24.23304759012533,0.4551271866747445,2.572138095741139,1.5,248,29.0,0,1,1,No single dominant risk factor identified.
INV0013529,2023-06-12 12:38:00,2023-07-12 00:00:00,2023-07-13 00:00:00,VEND0024,,,500000.0,90000.0,590000.0,Paid,CC004,,56.1,High,56.153486279681495,50.0,64.6602635882226,Maverick Buying,5.0,"Invoice INV0013529 for ₹500,000 from vendor VEND0024 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6917554428911468,25.249144708122188,0.4679040538771775,6.200315643019265,1.5,424,30.0,0,1,1,No single dominant risk factor identified.
INV0013530,2023-01-06 17:15:00,2023-02-05 00:00:00,2023-02-12 00:00:00,VEND0286,,,1000000.0,180000.0,1180000.0,Paid,CC009,,60.5,High,52.164713705388486,60.0,74.55053936442054,Near-Duplicate Invoice,6.0,"Invoice INV0013530 (₹1,000,000) is 1.8% different from invoice INV0007348 (₹982,667) from the same vendor, posted 10 days apart. Small amount difference may be deliberate to evade exact duplicate detection.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6690407495548558,24.76325186159597,0.4346675186257612,1.2816645810860532,1.5,298,36.0,0,1,1,No single dominant risk factor identified.
INV0013531,2022-06-01 15:10:00,2022-07-01 00:00:00,2022-06-30 00:00:00,VEND0216,,,1000000.0,180000.0,1180000.0,Paid,CC017,,59.2,High,57.59481494117065,50.0,74.55053936442054,Maverick Buying,5.0,"Invoice INV0013531 for ₹1,000,000 from vendor VEND0216 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7001215581559509,25.022570165285508,0.4799139566666219,4.6872047606024285,1.5,124,28.0,0,1,1,No single dominant risk factor identified.
INV0013535,2022-10-04 11:53:00,2022-11-03 00:00:00,2022-11-02 00:00:00,VEND0004,,,1000000.0,180000.0,1180000.0,Paid,CC006,,60.1,High,51.24899089714041,60.0,74.55053936442054,Near-Duplicate Invoice,6.0,"Invoice INV0013535 (₹1,000,000) is 1.2% different from invoice INV0007222 (₹988,170) from the same vendor, posted 5 days apart. Small amount difference may be deliberate to evade exact duplicate detection.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6639969591672263,24.21729029250948,0.4270372381748238,-0.1410815511063965,1.5,213,28.0,0,1,1,No single dominant risk factor identified.
INV0013539,2022-01-11 16:07:00,2022-02-10 00:00:00,2022-02-09 00:00:00,VEND0084,,,1000000.0,180000.0,1180000.0,Paid,CC006,,63.5,High,59.54756137485597,60.0,74.55053936442054,New Vendor Fast Payment,6.0,"Invoice INV0013539 for ₹1,000,000 was received from vendor VEND0084 only -89 days after the vendor was created in the system. New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7115395749955077,24.503641175503592,0.4961852592970466,5.991209413080309,1.5,0,28.0,0,1,1,No single dominant risk factor identified.
INV0013540,2022-03-22 10:24:00,2022-04-21 00:00:00,2022-04-12 00:00:00,VEND0081,,,5000000.0,900000.0,5900000.0,Paid,CC020,,72.8,High,68.43850419113448,60.0,97.51507027120904,New Vendor Fast Payment,6.0,"Invoice INV0013540 for ₹5,000,000 was received from vendor VEND0081 only -42 days after the vendor was created in the system. New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7557359160844267,41.93913573279784,0.5702692359659707,6.194518607814466,1.5,0,20.0,0,1,1,No single dominant risk factor identified.
INV0013542,2022-02-22 08:11:00,2022-03-24 00:00:00,2022-03-23 00:00:00,VEND0283,,,500000.0,90000.0,590000.0,Paid,CC016,,59.9,High,56.94905353153413,60.0,64.6602635882226,New Vendor Fast Payment,6.0,"Invoice INV0013542 for ₹500,000 was received from vendor VEND0283 only -53 days after the vendor was created in the system. New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6964922456045395,24.82172469338241,0.4745331355103311,3.9548784753833774,1.5,0,28.0,0,1,1,No single dominant risk factor identified.
INV0013549,2023-11-20 18:40:00,2023-12-20 00:00:00,2023-12-15 00:00:00,VEND0135,,,2000000.0,360000.0,2360000.0,Paid,CC020,,61.2,High,56.52638492141949,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013549 for ₹2,000,000 from vendor VEND0135 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6926934507949666,28.30740419277012,0.4710112400153912,-0.4665848347818959,1.5,543,24.0,0,1,1,No single dominant risk factor identified.
INV0013551,2023-09-04 16:24:00,2023-10-03 00:00:00,2023-09-30 00:00:00,VEND0082,,,5000000.0,900000.0,5900000.0,Paid,CC007,,69.3,High,68.50475385489875,50.0,97.51507027120904,Maverick Buying,5.0,"Invoice INV0013551 for ₹5,000,000 from vendor VEND0082 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7539235837915444,47.51176462612567,0.570821262747163,6.693604295859004,1.5,504,25.0,0,1,1,No single dominant risk factor identified.
INV0013558,2023-12-01 09:13:00,2023-12-31 00:00:00,2023-12-29 00:00:00,VEND0076,,,1000000.0,180000.0,1180000.0,Paid,CC014,,59.9,High,59.433886817599,50.0,74.55053936442054,Maverick Buying,5.0,"Invoice INV0013558 for ₹1,000,000 from vendor VEND0076 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7107184739235547,24.9313887361274,0.4952380635472036,5.615159709044531,1.5,630,27.0,0,1,1,No single dominant risk factor identified.
INV0013562,2022-08-03 13:26:00,2022-09-02 00:00:00,2022-09-12 00:00:00,VEND0021,,,1000000.0,180000.0,1180000.0,Paid,CC006,,59.1,High,57.49347582890408,50.0,74.55053936442054,Maverick Buying,5.0,"Invoice INV0013562 for ₹1,000,000 from vendor VEND0021 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6995186939705063,25.075723049795748,0.4790695462836128,5.3284768021236335,1.5,199,39.0,0,1,1,No single dominant risk factor identified.
INV0013565,2022-10-14 09:43:00,2022-11-13 00:00:00,2022-11-15 00:00:00,VEND0115,,,1000000.0,180000.0,1180000.0,Paid,CC005,,58.5,High,55.92786171416826,50.0,74.55053936442054,Maverick Buying,5.0,"Invoice INV0013565 for ₹1,000,000 from vendor VEND0115 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6905456942131751,25.03078925473225,0.46602403221999,5.701012811648334,1.5,206,31.0,0,1,1,No single dominant risk factor identified.
INV0013572,2022-05-20 08:15:00,2022-06-19 00:00:00,2022-06-15 00:00:00,VEND0179,,,5000000.0,900000.0,5900000.0,Paid,CC001,,71.0,High,64.07160017806936,60.0,97.51507027120904,Near-Duplicate Invoice,6.0,"Invoice INV0013572 (₹5,000,000) is 1.5% different from invoice INV0007005 (₹4,927,469) from the same vendor, posted 15 days apart. Small amount difference may be deliberate to evade exact duplicate detection.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7363684075005605,27.42841223438285,0.533881912179902,1.8346177842847533,1.5,23,25.0,0,1,1,No single dominant risk factor identified.
INV0013574,2023-07-17 13:41:00,2023-08-14 00:00:00,2023-08-13 00:00:00,VEND0110,,,2000000.0,360000.0,2360000.0,Paid,CC008,,61.4,High,56.85332510279603,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013574 for ₹2,000,000 from vendor VEND0110 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6962335769395003,24.082036079498792,0.4737354762712905,5.398984011591842,1.5,437,26.0,0,1,1,No single dominant risk factor identified.
INV0013579,2022-04-14 10:09:00,2022-05-14 00:00:00,2022-05-11 00:00:00,VEND0254,,,5000000.0,900000.0,5900000.0,Paid,CC010,,69.4,High,68.78287739029898,50.0,97.51507027120904,Maverick Buying,5.0,"Invoice INV0013579 for ₹5,000,000 from vendor VEND0254 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.758268669044735,40.52827937344882,0.5731387332262156,7.43340271011968,1.5,24,26.0,0,1,1,No single dominant risk factor identified.
INV0013584,2022-04-25 12:09:00,2022-05-24 00:00:00,2022-05-26 00:00:00,VEND0242,,,2000000.0,360000.0,2360000.0,Paid,CC007,,66.4,High,60.61963762122888,60.0,84.44082227493865,New Vendor Fast Payment,6.0,"Invoice INV0013584 for ₹2,000,000 was received from vendor VEND0242 only 4 days after the vendor was created in the system. New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7170952733480966,26.030479608079624,0.5051183582118411,6.8374223892726,1.5,4,30.0,0,1,1,No single dominant risk factor identified.
INV0013586,2023-01-10 10:57:00,2023-02-09 00:00:00,2023-02-09 00:00:00,VEND0086,,,2000000.0,360000.0,2360000.0,Paid,CC001,,62.2,High,59.00081666286432,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013586 for ₹2,000,000 from vendor VEND0086 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.708642545424644,23.88685021876676,0.491629496952823,6.270377156222629,1.5,223,29.0,0,1,1,No single dominant risk factor identified.
INV0013587,2023-08-17 11:55:00,2023-09-16 00:00:00,2023-09-08 00:00:00,VEND0147,,,2000000.0,360000.0,2360000.0,Paid,CC014,,60.1,High,53.80579040624088,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013587 for ₹2,000,000 from vendor VEND0147 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6788671950635738,23.74057428570669,0.4483418263488145,1.3803191953740146,1.5,580,21.0,0,1,1,No single dominant risk factor identified.
INV0013591,2023-02-13 18:35:00,2023-03-15 00:00:00,2023-03-06 00:00:00,VEND0191,,,1000000.0,180000.0,1180000.0,Paid,CC003,,59.2,High,57.58558380622766,50.0,74.55053936442054,Maverick Buying,5.0,"Invoice INV0013591 for ₹1,000,000 from vendor VEND0191 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6999956090452074,25.20793288064533,0.4798370380315709,6.172292049039815,1.5,315,20.0,0,1,1,No single dominant risk factor identified.
INV0013592,2022-08-19 16:08:00,2022-09-18 00:00:00,2022-09-27 00:00:00,VEND0198,,,2000000.0,360000.0,2360000.0,Paid,CC015,,61.0,High,56.056768881879925,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013592 for ₹2,000,000 from vendor VEND0198 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.69148007052271,24.537473179115626,0.4670981540316525,3.8075422561516,1.5,196,38.0,0,1,1,No single dominant risk factor identified.
INV0013595,2022-06-06 14:20:00,2022-07-05 00:00:00,2022-07-11 00:00:00,VEND0284,,,5000000.0,900000.0,5900000.0,Paid,CC008,,67.7,High,64.53971304080748,50.0,97.51507027120904,Maverick Buying,5.0,"Invoice INV0013595 for ₹5,000,000 from vendor VEND0284 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7391774123981554,27.121354295433303,0.5377824729098641,6.333556759338347,1.5,84,34.0,0,1,1,No single dominant risk factor identified.
INV0013597,2023-02-27 16:43:00,2023-03-28 00:00:00,2023-03-18 00:00:00,VEND0090,,,2000000.0,360000.0,2360000.0,Paid,CC007,,64.1,High,63.601648201302496,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013597 for ₹2,000,000 from vendor VEND0090 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7342088700851254,26.058101535311643,0.5299660269918243,7.256874006871276,1.5,358,18.0,0,1,1,No single dominant risk factor identified.
INV0013598,2022-05-11 18:20:00,2022-06-10 00:00:00,2022-06-16 00:00:00,VEND0287,,,2000000.0,360000.0,2360000.0,Paid,CC008,,61.7,High,57.750698073698814,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013598 for ₹2,000,000 from vendor VEND0287 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.7012948961197152,24.315653718593985,0.4812128562987454,6.62730649120946,1.5,79,35.0,0,1,1,No single dominant risk factor identified.
INV0013600,2022-02-04 18:29:00,2022-03-06 00:00:00,2022-03-07 00:00:00,VEND0195,,,500000.0,90000.0,590000.0,Paid,CC011,,56.5,High,56.986810169997625,50.0,64.6602635882226,Maverick Buying,5.0,"Invoice INV0013600 for ₹500,000 from vendor VEND0195 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6968712059437379,24.409670549155884,0.4748477435311931,2.552966807238648,1.5,18,30.0,0,1,1,No single dominant risk factor identified.
INV0013601,2022-07-15 17:19:00,2022-08-14 00:00:00,2022-08-23 00:00:00,VEND0116,,,500000.0,90000.0,590000.0,Paid,CC005,,56.0,High,55.87157801199422,50.0,64.6602635882226,Maverick Buying,5.0,"Invoice INV0013601 for ₹500,000 from vendor VEND0116 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6903580401078633,24.68628253490509,0.4655550470330571,2.172068437159964,1.5,140,38.0,0,1,1,No single dominant risk factor identified.
INV0013608,2023-03-16 10:27:00,2023-04-15 00:00:00,2023-04-25 00:00:00,VEND0265,,,2000000.0,360000.0,2360000.0,Paid,CC017,,61.6,High,57.42637735785942,50.0,84.44082227493865,Maverick Buying,5.0,"Invoice INV0013608 for ₹2,000,000 from vendor VEND0265 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Round Number,0.6994257956836043,24.33257754420056,0.4785104467970778,7.155925736130952,1.5,291,39.0,0,1,1,No single dominant risk factor identified.
INV0013609,2023-12-18 13:14:00,2024-01-01 00:00:00,2023-12-30 00:00:00,VEND0311,,,1485144.4,267325.99,1752470.39,Paid,CC007,,58.2,High,51.75343205181016,50.0,80.19396595583204,Maverick Buying,5.0,"Invoice INV0013609 for ₹1,485,144 from vendor VEND0311 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6664698123813781,25.294687824579874,0.4312405051967391,0.6492444757925039,1.5,11,11.0,0,1,0,No single dominant risk factor identified.
INV0013611,2023-12-13 14:55:00,2023-12-28 00:00:00,2023-12-25 00:00:00,VEND0313,,,306283.92,55131.11,361415.03,Paid,CC015,,64.7,High,46.97634063014646,90.0,57.66726831109895,New Vendor Fast Payment,9.0,"Invoice INV0013611 for ₹306,284 was received from vendor VEND0313 only 3 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6395019478639479,24.112917678957764,0.3914352858020219,-0.7071067811865476,1.5,3,11.0,0,1,0,No single dominant risk factor identified.
INV0013612,2023-12-01 10:16:00,2023-12-16 00:00:00,2023-12-09 00:00:00,VEND0314,,,1373490.16,247228.23,1620718.39,Paid,CC001,,56.9,High,49.06652017459091,50.0,79.07877090371494,Maverick Buying,5.0,"Invoice INV0013612 for ₹1,373,490 from vendor VEND0314 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6513189765161248,24.5856522394645,0.4088517528521723,0.4439614317612473,1.5,12,7.0,0,1,0,No single dominant risk factor identified.
INV0013613,2023-12-08 16:41:00,2023-12-23 00:00:00,2023-12-14 00:00:00,VEND0314,,,1913885.31,344499.36,2258384.67,Paid,CC010,,59.6,High,52.74357914039193,50.0,83.81283248367424,Maverick Buying,5.0,"Invoice INV0013613 for ₹1,913,885 from vendor VEND0314 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6722782931126239,24.9834441840995,0.4394909276013226,1.4101356644180054,1.5,19,5.0,0,1,0,No single dominant risk factor identified.
INV0013615,2023-10-11 12:54:00,2023-10-26 00:00:00,2023-10-20 00:00:00,VEND0315,,,1854718.34,333849.3,2188567.64,Paid,CC018,,73.5,High,52.79778270469148,90.0,83.36476040327844,New Vendor Fast Payment,9.0,"Invoice INV0013615 for ₹1,854,718 was received from vendor VEND0315 only 5 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6721557753192834,26.08585092119757,0.4399425799936413,0.7099296222948336,1.5,5,8.0,0,1,0,No single dominant risk factor identified.
INV0013616,2023-10-24 12:27:00,2023-11-08 00:00:00,2023-11-06 00:00:00,VEND0309,,,1591277.4,286429.93,1877707.33,Paid,CC002,,56.7,High,47.23308661297735,50.0,81.17886161641609,Maverick Buying,5.0,"Invoice INV0013616 for ₹1,591,277 from vendor VEND0309 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.640784513901606,24.60040332631484,0.3935746273538603,0.5352758127803314,1.5,13,12.0,0,1,0,No single dominant risk factor identified.
INV0013619,2023-11-29 08:55:00,2023-12-14 00:00:00,2023-12-13 00:00:00,VEND0305,,,461495.81,83069.25,544565.06,Paid,CC005,,66.7,High,48.33778157024773,90.0,63.51684414260363,New Vendor Fast Payment,9.0,"Invoice INV0013619 for ₹461,496 was received from vendor VEND0305 only 5 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6472479996783952,24.29626648858799,0.4027795223950088,-1.6075570416493885,1.5,5,13.0,0,1,0,No single dominant risk factor identified.
INV0013620,2023-11-22 09:11:00,2023-12-07 00:00:00,2023-12-05 00:00:00,VEND0314,,,259604.67,46728.84,306333.51,Paid,CC006,,64.2,High,47.12380211405498,90.0,55.3079154491964,New Vendor Fast Payment,9.0,"Invoice INV0013620 for ₹259,605 was received from vendor VEND0314 only 3 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6402585443245562,24.34218481782687,0.3926640118616972,-1.547558030558588,1.5,3,12.0,0,1,0,No single dominant risk factor identified.
INV0013622,2023-12-18 14:08:00,2024-01-02 00:00:00,2024-01-01 00:00:00,VEND0302,,,1136657.14,204598.29,1341255.43,Paid,CC006,,55.8,High,48.04517349228124,50.0,76.37823503140149,Maverick Buying,5.0,"Invoice INV0013622 for ₹1,136,657 from vendor VEND0302 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6455360799110494,24.37655148775197,0.4003413591462791,0.34501779837193,1.5,13,13.0,0,1,0,No single dominant risk factor identified.
INV0013626,2023-12-25 18:44:00,2024-01-07 00:00:00,2023-12-29 00:00:00,VEND0312,,,1473674.08,265261.33,1738935.41,Paid,CC013,,56.9,High,48.40886853989226,50.0,80.08333602109484,Maverick Buying,5.0,"Invoice INV0013626 for ₹1,473,674 from vendor VEND0312 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6475527926011816,24.55912013856408,0.4033718561338973,1.3113507002638831,1.5,21,3.0,0,1,0,No single dominant risk factor identified.
INV0013627,2023-12-04 10:33:00,2023-12-18 00:00:00,2023-12-11 00:00:00,VEND0306,,,1616536.18,290976.51,1907512.69,Paid,CC012,,57.4,High,48.75208451594409,50.0,81.40357322907059,Maverick Buying,5.0,"Invoice INV0013627 for ₹1,616,536 from vendor VEND0306 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6496393082136029,24.265423655316628,0.4062317108070903,0.8365564452605808,1.5,19,6.0,0,1,0,No single dominant risk factor identified.
INV0013628,2023-11-07 17:08:00,2023-11-22 00:00:00,2023-11-17 00:00:00,VEND0303,,,1429280.8,257270.54,1686551.34,Paid,CC014,,71.2,High,49.52200551509206,90.0,79.64689650087277,New Vendor Fast Payment,9.0,"Invoice INV0013628 for ₹1,429,281 was received from vendor VEND0303 only 7 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6540312582205325,24.34011674794969,0.412647094475216,1.2614088825939855,1.5,7,9.0,0,1,0,No single dominant risk factor identified.
INV0013629,2023-11-03 17:15:00,2023-11-18 00:00:00,2023-11-16 00:00:00,VEND0304,,,1578341.91,284101.54,1862443.45,Paid,CC008,,57.7,High,49.85859723066031,50.0,81.06239767589507,Maverick Buying,5.0,"Invoice INV0013629 for ₹1,578,342 from vendor VEND0304 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6557499110790921,24.884616536171272,0.4154517523521574,1.4622813941699766,1.5,15,12.0,0,1,0,No single dominant risk factor identified.
INV0013630,2023-11-20 16:48:00,2023-12-05 00:00:00,2023-11-29 00:00:00,VEND0310,,,1929119.96,347241.59,2276361.55,Paid,CC006,,73.6,High,52.70139258094718,90.0,83.92596230802683,New Vendor Fast Payment,9.0,"Invoice INV0013630 for ₹1,929,120 was received from vendor VEND0310 only 4 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6720693565349991,24.898757127993026,0.4391394071664004,,1.5,4,8.0,0,1,0,No single dominant risk factor identified.
INV0013632,2023-11-28 18:57:00,2023-12-13 00:00:00,2023-12-05 00:00:00,VEND0314,,,1340349.03,241262.83,1581611.86,Paid,CC019,,56.4,High,48.08107184175498,50.0,78.73025866379069,Maverick Buying,5.0,"Invoice INV0013632 for ₹1,340,349 from vendor VEND0314 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6457432580340048,24.373937444569165,0.4006404829332408,0.3847082984806697,1.5,9,6.0,0,1,0,No single dominant risk factor identified.
INV0013633,2023-12-05 14:23:00,2023-12-20 00:00:00,2023-12-14 00:00:00,VEND0305,,,1651439.72,297259.15,1948698.87,Paid,CC004,,60.5,High,47.73293183142337,60.0,81.70837707504391,Near-Duplicate Invoice,6.0,"Invoice INV0013633 (₹1,651,440) is 1.8% different from invoice INV0013637 (₹1,681,326) from the same vendor, posted 4 days apart. Small amount difference may be deliberate to evade exact duplicate detection.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6437563032828848,24.34275302881052,0.3977395986360543,0.4207800369872763,1.5,11,8.0,0,1,0,No single dominant risk factor identified.
INV0013635,2023-10-16 11:48:00,2023-10-31 00:00:00,2023-10-28 00:00:00,VEND0315,,,1695936.82,305268.63,2001205.45,Paid,CC014,,57.3,High,48.16268833325713,50.0,82.0877497315905,Maverick Buying,5.0,"Invoice INV0013635 for ₹1,695,937 from vendor VEND0315 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.646214106842355,24.368451372997665,0.4013205541447184,0.4337049223540254,1.5,10,11.0,0,1,0,No single dominant risk factor identified.
